altitude,availableBikes,availableDocks,city,id,is_renting,kioskType,landMark,lastCommunicationTime,latitude,location,longitude,postalCode,stAddress1,stAddress2,stationName,status,statusKey,statusValue,testStation,totalDocks
0,9,14,Chicago,231,True,K3_FULL,13130,2019-05-16 13:53:53,41.96167,,-87.65464,60613,Sheridan Rd & Montrose Ave,,Sheridan Rd & Montrose Ave,IN_SERVICE,1,In Service,False,23
0,13,9,Chicago,232,True,K3_FULL,13273,2019-05-16 13:56:07,41.949275,,-87.646303,60613,Pine Grove Ave & Waveland Ave,,Pine Grove Ave & Waveland Ave,IN_SERVICE,1,In Service,False,23
0,1,15,Chicago,233,True,K3_FULL,13409,2019-05-16 13:57:54,41.883165,,-87.6511,60607,Sangamon St & Washington Blvd (*),,Sangamon St & Washington Blvd (*),IN_SERVICE,1,In Service,False,16
0,7,12,Chicago,234,True,K3_FULL,13316,2019-05-16 13:54:35,41.961588,,-87.666036,60613,Clark St & Montrose Ave,Old Kiosk from Clinton & Polk which is a Smart Panel now,Clark St & Montrose Ave,IN_SERVICE,1,In Service,False,19
0,4,11,Chicago,236,True,K3_FULL,13410,2019-05-16 13:56:52,41.907626,,-87.638566,60610,Sedgwick St & Schiller St,,Sedgwick St & Schiller St,IN_SERVICE,1,In Service,False,15
0,2,17,Chicago,237,True,K3_FULL,13214,2019-05-16 13:57:33,41.842052,,-87.617,60616,MLK Jr Dr & 29th St,,MLK Jr Dr & 29th St,IN_SERVICE,1,In Service,False,19
0,10,6,Chicago,238,True,K3_FULL,13092,2019-05-16 13:57:58,41.961406,,-87.676169,60613,Wolcott (Ravenswood) Ave & Montrose Ave (*),,Wolcott (Ravenswood) Ave & Montrose Ave (*),IN_SERVICE,1,In Service,False,16
0,11,8,Chicago,239,True,K3_FULL,13112,2019-05-16 13:57:54,41.966555,,-87.688487,60625,Western Ave & Leland Ave,,Western Ave & Leland Ave,IN_SERVICE,1,In Service,False,19
0,21,6,Chicago,240,True,K3_FULL,13063,2019-05-16 13:56:56,41.954245,,-87.654406,60613,Sheridan Rd & Irving Park Rd,,Sheridan Rd & Irving Park Rd,IN_SERVICE,1,In Service,False,27
0,3,16,Chicago,241,True,K3_FULL,13168,2019-05-16 13:56:28,41.871737,,-87.65103,60607,Morgan St & Polk St,,Morgan St & Polk St,IN_SERVICE,1,In Service,False,19
0,4,11,Chicago,242,True,K3_FULL,13093,2019-05-16 13:54:03,41.967094,,-87.679028,60625,Damen Ave & Leland Ave,,Damen Ave & Leland Ave,IN_SERVICE,1,In Service,False,15
0,6,9,Chicago,243,True,K3_FULL,13126,2019-05-16 13:58:20,41.963004,,-87.684781,60625,Lincoln Ave & Sunnyside Ave,,Lincoln Ave & Sunnyside Ave,IN_SERVICE,1,In Service,False,15
0,14,5,Chicago,244,True,K3_FULL,13087,2019-05-16 13:56:44,41.95469,,-87.67393,60613,Ravenswood Ave & Irving Park Rd,,Ravenswood Ave & Irving Park Rd,IN_SERVICE,1,In Service,False,19
0,16,7,Chicago,245,True,K3_FULL,13389,2019-05-16 13:55:57,41.961004,,-87.649603,60613,Clarendon Ave & Junior Ter,,Clarendon Ave & Junior Ter,IN_SERVICE,1,In Service,False,23
0,7,4,Chicago,246,True,K3_FULL,13249,2019-05-16 13:55:34,41.956057,,-87.668835,60613,Ashland Ave & Belle Plaine Ave,,Ashland Ave & Belle Plaine Ave,IN_SERVICE,1,In Service,False,11
0,9,9,Chicago,247,True,K3_FULL,13361,2019-05-16 13:55:03,41.795212,,-87.580715,60615,Shore Dr & 55th St,,Shore Dr & 55th St,IN_SERVICE,1,In Service,False,19
0,6,13,Chicago,248,True,K3_FULL,13362,2019-05-16 13:57:29,41.795264,,-87.596471,60615,Woodlawn Ave & 55th St,,Woodlawn Ave & 55th St,IN_SERVICE,1,In Service,False,19
0,17,14,Chicago,249,True,K3_FULL,13388,2019-05-16 13:55:31,41.963982,,-87.638181,60613,Montrose Harbor,,Montrose Harbor,IN_SERVICE,1,In Service,False,31
0,8,11,Chicago,250,True,K3_FULL,13269,2019-05-16 13:57:24,41.936083,,-87.669807,60657,Ashland Ave & Wellington Ave,,Ashland Ave & Wellington Ave,IN_SERVICE,1,In Service,False,19
0,8,7,Chicago,251,True,K3_FULL,13385,2019-05-16 13:55:11,41.967968,,-87.650001,60640,Clarendon Ave & Leland Ave,,Clarendon Ave & Leland Ave,IN_SERVICE,1,In Service,False,15
0,7,8,Chicago,252,True,K3_FULL,13396,2019-05-16 13:55:08,41.809835,,-87.599383,60653,Greenwood Ave & 47th St,,Greenwood Ave & 47th St,IN_SERVICE,1,In Service,False,15
0,8,7,Chicago,253,True,K3_FULL,13104,2019-05-16 13:58:08,41.968812,,-87.657659,60640,Winthrop Ave & Lawrence Ave,,Winthrop Ave & Lawrence Ave,IN_SERVICE,1,In Service,False,15
0,1,14,Chicago,254,True,K3_FULL,13324,2019-05-16 13:55:57,41.954383,,-87.648043,60613,Pine Grove Ave & Irving Park Rd,,Pine Grove Ave & Irving Park Rd,IN_SERVICE,1,In Service,False,15
0,1,37,Chicago,255,True,K3_FULL,13309,2019-05-16 13:56:09,41.867888,,-87.623041,60605,Indiana Ave & Roosevelt Rd,,Indiana Ave & Roosevelt Rd,IN_SERVICE,1,In Service,False,39
0,2,13,Chicago,256,True,K3_FULL,13323,2019-05-16 13:55:52,41.952833,,-87.649993,60613,Broadway & Sheridan Rd,,Broadway & Sheridan Rd,IN_SERVICE,1,In Service,False,15
0,4,11,Chicago,257,True,K3_FULL,13253,2019-05-16 13:57:01,41.948797,,-87.675278,60613,Lincoln Ave & Waveland Ave,,Lincoln Ave & Waveland Ave,IN_SERVICE,1,In Service,False,15
0,9,18,Chicago,258,True,K3_FULL,13145,2019-05-16 13:56:26,41.929465,,-87.684158,60647,Logan Blvd & Elston Ave,,Logan Blvd & Elston Ave,IN_SERVICE,1,In Service,False,27
0,4,11,Chicago,259,True,K3_FULL,13259,2019-05-16 13:56:49,41.918121,,-87.696972,60647,California Ave & Francis Pl,,California Ave & Francis Pl,IN_SERVICE,1,In Service,False,15
0,27,8,Chicago,260,True,K3_FULL,13085,2019-05-16 13:56:38,41.929567,,-87.707857,60647,Kedzie Ave & Milwaukee Ave,,Kedzie Ave & Milwaukee Ave,IN_SERVICE,1,In Service,False,35
0,14,1,Chicago,261,True,K3_FULL,13080,2019-05-16 13:55:11,41.871514,,-87.669886,60612,Hermitage Ave & Polk St,,Hermitage Ave & Polk St,IN_SERVICE,1,In Service,False,15
0,5,6,Chicago,262,True,K3_FULL,13414,2019-05-16 13:57:15,41.827059,On Street,-87.64572,60609,Halsted St & 37th St,,Halsted St & 37th St,IN_SERVICE,1,In Service,False,11
0,3,8,Chicago,263,True,K3_FULL,13215,2019-05-16 13:57:28,41.836208,,-87.613533,60616,Rhodes Ave & 32nd St,,Rhodes Ave & 32nd St,IN_SERVICE,1,In Service,False,11
0,13,6,Chicago,264,True,K3_FULL,13048,2019-05-16 13:54:56,41.886835,,-87.62232,60601,Stetson Ave & South Water St,,Stetson Ave & South Water St,IN_SERVICE,1,In Service,False,19
0,9,6,Chicago,265,True,K3_FULL,13346,2019-05-16 13:56:59,41.822985,,-87.6071,60653,Cottage Grove Ave & Oakwood Blvd,,Cottage Grove Ave & Oakwood Blvd,IN_SERVICE,1,In Service,False,15
0,8,7,Chicago,267,True,K3_FULL,13117,2019-05-16 13:57:48,41.809443,,-87.591875,60615,Lake Park Ave & 47th St,,Lake Park Ave & 47th St,IN_SERVICE,1,In Service,False,15
0,19,20,Chicago,268,True,K3_FULL,13328,2019-05-16 13:57:58,41.911722,,-87.626804,60610,Lake Shore Dr & North Blvd,,Lake Shore Dr & North Blvd,IN_SERVICE,1,In Service,False,39
0,7,4,Chicago,270,True,K3_FULL,15498,2019-05-16 13:55:09,41.7586696704,,-87.586882871,60619,Stony Island Ave & 75th St,,Stony Island Ave & 75th St,IN_SERVICE,1,In Service,False,11
0,7,4,Chicago,271,True,K3_FULL,13086,2019-05-16 13:56:07,41.816499,,-87.606582,60653,Cottage Grove Ave & 43rd St,,Cottage Grove Ave & 43rd St,IN_SERVICE,1,In Service,False,11
0,2,9,Chicago,272,True,K3_FULL,13219,2019-05-16 13:55:01,41.838842,,-87.621857,60616,Indiana Ave & 31st St,,Indiana Ave & 31st St,IN_SERVICE,1,In Service,False,11
0,1,21,Chicago,273,True,K3_FULL,13150,2019-05-16 13:54:56,41.857813,,-87.62455,60616,Michigan Ave & 18th St,,Michigan Ave & 18th St,IN_SERVICE,1,In Service,False,23
0,6,9,Chicago,274,True,K3_FULL,13304,2019-05-16 13:54:15,41.861267,,-87.656625,60608,Racine Ave & 15th St,,Racine Ave & 15th St,IN_SERVICE,1,In Service,False,15
0,13,2,Chicago,275,True,K3_FULL,13354,2019-05-16 13:56:25,41.865234,,-87.666507,60608,Ashland Ave & 13th St,,Ashland Ave & 13th St,IN_SERVICE,1,In Service,False,15
0,0,11,Chicago,276,True,K3_FULL,13258,2019-05-16 13:55:35,41.91044,,-87.6972,60647,California Ave & North Ave,,California Ave & North Ave,IN_SERVICE,1,In Service,False,11
0,4,11,Chicago,277,True,K3_FULL,13434,2019-05-16 13:55:00,41.891072,Off Street,-87.666611,60642,Ashland Ave & Grand Ave,,Ashland Ave & Grand Ave,IN_SERVICE,1,In Service,False,15
0,3,12,Chicago,278,True,K3_FULL,13417,2019-05-16 13:54:47,41.830629,On Street,-87.64129,60609,Wallace St & 35th St,,Wallace St & 35th St,IN_SERVICE,1,In Service,False,15
0,9,7,Chicago,279,True,K3_FULL,13413,2019-05-16 13:54:30,41.830661,,-87.647172,60609,Halsted St & 35th St (*),,Halsted St & 35th St (*),IN_SERVICE,1,In Service,False,16
0,4,7,Chicago,280,True,K3_FULL,13097,2019-05-16 13:54:35,41.8378,,-87.65114,60608,Morgan St & 31st St,,Morgan St & 31st St,IN_SERVICE,1,In Service,False,11
0,4,3,Chicago,281,True,K3_FULL,13393,2019-05-16 13:54:08,41.84847,,-87.685109,60608,Western Ave & 24th St,,Western Ave & 24th St,IN_SERVICE,1,In Service,False,7
0,8,7,Chicago,282,True,K3_FULL,13161,2019-05-16 13:55:31,41.864883,,-87.647071,60607,Halsted St & Maxwell St,,Halsted St & Maxwell St,IN_SERVICE,1,In Service,False,15
0,21,14,Chicago,283,True,K3_FULL,13032,2019-05-16 13:56:42,41.878166,,-87.631929,60604,LaSalle St & Jackson Blvd,,LaSalle St & Jackson Blvd,IN_SERVICE,1,In Service,False,35
0,12,11,Chicago,284,True,K3_FULL,13340,2019-05-16 13:57:40,41.87785,,-87.62408,60604,Michigan Ave & Jackson Blvd,,Michigan Ave & Jackson Blvd,IN_SERVICE,1,In Service,False,23
0,7,11,Chicago,285,True,K3_FULL,13432,2019-05-16 13:56:30,41.889587,Off Street,-87.671956,60622,Wood St & Hubbard St,,Wood St & Hubbard St,IN_SERVICE,1,In Service,False,19
0,21,2,Chicago,286,True,K3_FULL,13007,2019-05-16 13:57:44,41.878724,,-87.634793,60606,Franklin St & Quincy St,,Franklin St & Quincy St,IN_SERVICE,1,In Service,False,23
0,17,10,Chicago,287,True,K3_FULL,13057,2019-05-16 13:56:22,41.880317,,-87.635185,60606,Franklin St & Monroe St,,Franklin St & Monroe St,IN_SERVICE,1,In Service,False,27
0,8,7,Chicago,288,True,K3_FULL,13184,2019-05-16 13:57:52,41.918084,Off Street,-87.643749,60614,Larrabee St & Armitage Ave,,Larrabee St & Armitage Ave,IN_SERVICE,1,In Service,False,15
0,2,17,Chicago,289,True,K3_FULL,13182,2019-05-16 13:57:38,41.912133,,-87.634656,60614,Wells St & Concord Ln,Wells St & Concord Ln,Wells St & Concord Ln,IN_SERVICE,1,In Service,False,19
0,7,8,Chicago,290,True,K3_FULL,13292,2019-05-16 13:57:23,41.921525,,-87.707322,60647,Kedzie Ave & Palmer Ct,,Kedzie Ave & Palmer Ct,IN_SERVICE,1,In Service,False,15
0,3,16,Chicago,291,True,K3_FULL,13302,2019-05-16 13:58:03,41.906724,,-87.63483,60610,Wells St & Evergreen Ave,,Wells St & Evergreen Ave,IN_SERVICE,1,In Service,False,19
0,6,5,Chicago,292,True,K3_FULL,13317,2019-05-16 13:57:37,41.957081,,-87.664199,60613,Southport Ave & Clark St,,Southport Ave & Clark St,IN_SERVICE,1,In Service,False,11
0,22,1,Chicago,293,True,K3_FULL,13074,2019-05-16 13:55:07,41.965221,,-87.658139,60640,Broadway & Wilson Ave,,Broadway & Wilson Ave,IN_SERVICE,1,In Service,False,23
0,5,10,Chicago,294,True,K3_FULL,13109,2019-05-16 13:57:44,41.978353,,-87.659753,60640,Broadway & Berwyn Ave,,Broadway & Berwyn Ave,IN_SERVICE,1,In Service,False,15
0,11,8,Chicago,295,True,K3_FULL,13108,2019-05-16 13:55:57,41.973815,,-87.65966,60640,Broadway & Argyle St,,Broadway & Argyle St,IN_SERVICE,1,In Service,False,19
0,8,10,Chicago,296,True,K3_FULL,13277,2019-05-16 13:56:16,41.940106,,-87.645451,60634,Broadway & Belmont Ave,,Broadway & Belmont Ave,IN_SERVICE,1,In Service,False,19
0,7,8,Chicago,297,True,K3_FULL,13250,2019-05-16 13:56:02,41.961507,,-87.671387,60613,Paulina St & Montrose Ave,,Paulina St & Montrose Ave,IN_SERVICE,1,In Service,False,15
0,8,7,Chicago,298,True,K3_FULL,13252,2019-05-16 13:55:34,41.955927,,-87.679259,60618,Lincoln Ave & Belle Plaine Ave,,Lincoln Ave & Belle Plaine Ave,IN_SERVICE,1,In Service,False,15
0,2,13,Chicago,299,True,K3_FULL,13127,2019-05-16 13:56:27,41.94367,,-87.64895,60657,Halsted St & Roscoe St,,Halsted St & Roscoe St,IN_SERVICE,1,In Service,False,15
0,2,17,Chicago,300,True,K3_FULL,13137,2019-05-16 13:58:06,41.937725,,-87.644095,60657,Broadway & Barry Ave,,Broadway & Barry Ave,IN_SERVICE,1,In Service,False,19
0,6,13,Chicago,301,True,K3_FULL,13200,2019-05-16 13:56:53,41.907993,,-87.631501,60610,Clark St & Schiller St,,Clark St & Schiller St,IN_SERVICE,1,In Service,False,19
0,15,15,Chicago,302,True,K3_FULL,13211,2019-05-16 13:55:27,41.928712,,-87.653833,60614,Sheffield Ave & Wrightwood Ave,,Sheffield Ave & Wrightwood Ave,IN_SERVICE,1,In Service,False,31
0,5,18,Chicago,303,True,K3_FULL,13278,2019-05-16 13:58:19,41.945529,,-87.646439,60613,Broadway & Cornelia Ave,,Broadway & Cornelia Ave,IN_SERVICE,1,In Service,False,23
0,9,6,Chicago,304,True,K3_FULL,13325,2019-05-16 13:55:08,41.949074,,-87.648636,60613,Broadway & Waveland Ave,,Broadway & Waveland Ave,IN_SERVICE,1,In Service,False,15
0,16,7,Chicago,305,True,K3_FULL,13241,2019-05-16 13:57:24,41.902893,,-87.687275,60622,Western Ave & Division St,,Western Ave & Division St,IN_SERVICE,1,In Service,False,23
0,16,3,Chicago,306,True,K3_FULL,13374,2019-05-16 13:48:25,41.958494,,-87.654966,60613,Sheridan Rd & Buena Ave,,Sheridan Rd & Buena Ave,IN_SERVICE,1,In Service,False,19
0,6,9,Chicago,307,True,K3_FULL,13186,2019-05-16 13:56:16,41.920771,,-87.663712,60614,Southport Ave & Clybourn Ave,,Southport Ave & Clybourn Ave,IN_SERVICE,1,In Service,False,15
0,7,4,Chicago,308,True,K3_FULL,13144,2019-05-16 13:55:11,41.943403,,-87.679618,60618,Seeley Ave & Roscoe St,,Seeley Ave & Roscoe St,IN_SERVICE,1,In Service,False,11
0,5,6,Chicago,309,True,K3_FULL,13286,2019-05-16 13:56:36,41.917805,,-87.682437,60647,Leavitt St & Armitage Ave,,Leavitt St & Armitage Ave,IN_SERVICE,1,In Service,False,11
0,3,8,Chicago,310,True,K3_FULL,13288,2019-05-16 13:56:01,41.920082,,-87.677855,60647,Damen Ave & Charleston St,,Damen Ave & Charleston St,IN_SERVICE,1,In Service,False,11
0,2,17,Chicago,311,True,K3_FULL,13237,2019-05-16 13:58:20,41.968885,,-87.684001,60625,Leavitt St & Lawrence Ave,,Leavitt St & Lawrence Ave,IN_SERVICE,1,In Service,False,19
0,0,15,Chicago,312,True,K3_FULL,13379,2019-05-16 13:55:43,41.957879,,-87.649519,60613,Clarendon Ave & Gordon Ter,,Clarendon Ave & Gordon Ter,IN_SERVICE,1,In Service,False,15
0,9,9,Chicago,313,True,K3_FULL,13147,2019-05-16 13:55:20,41.925858,,-87.638973,60614,Lakeview Ave & Fullerton Pkwy,,Lakeview Ave & Fullerton Pkwy,IN_SERVICE,1,In Service,False,19
0,9,6,Chicago,314,True,K3_FULL,13251,2019-05-16 13:56:05,41.957921,,-87.673567,60613,Ravenswood Ave & Berteau Ave,,Ravenswood Ave & Berteau Ave,IN_SERVICE,1,In Service,False,15
0,1,22,Chicago,315,True,K3_FULL,13255,2019-05-16 13:54:27,41.912919,,-87.664169,60642,Elston Ave & Wabansia Ave,Formerly Leavitt St & Hirsch St,Elston Ave & Wabansia Ave,IN_SERVICE,1,In Service,False,23
0,8,11,Chicago,316,True,K3_FULL,13315,2019-05-16 13:55:40,41.96325,,-87.679258,60625,Damen Ave & Sunnyside Ave,,Damen Ave & Sunnyside Ave,IN_SERVICE,1,In Service,False,19
0,23,0,Chicago,317,True,K3_FULL,13285,2019-05-16 13:54:29,41.869154,,-87.671045,60612,Wood St & Taylor St,,Wood St & Taylor St,IN_SERVICE,1,In Service,False,23
0,9,6,Chicago,318,True,K3_FULL,13321,2019-05-16 13:57:44,41.954177,,-87.664358,60613,Southport Ave & Irving Park Rd,,Southport Ave & Irving Park Rd,IN_SERVICE,1,In Service,False,15
0,9,6,Chicago,319,True,K3_FULL,13294,2019-05-16 13:56:06,41.932595,,-87.665939,60657,Greenview Ave & Diversey Pkwy,,Greenview Ave & Diversey Pkwy,IN_SERVICE,1,In Service,False,15
0,1,18,Chicago,320,True,K3_FULL,13332,2019-05-16 13:54:17,41.872187,,-87.661501,60607,Loomis St & Lexington St,,Loomis St & Lexington St,IN_SERVICE,1,In Service,False,19
0,0,19,Chicago,321,True,K3_FULL,13054,2019-05-16 13:57:09,41.870769,,-87.625734,60605,Wabash Ave & 9th St,Reloc from Wabash & 8th,Wabash Ave & 9th St,IN_SERVICE,1,In Service,False,19
0,11,8,Chicago,322,True,K3_FULL,13397,2019-05-16 13:57:31,41.799568,,-87.594747,60615,Kimbark Ave & 53rd St,,Kimbark Ave & 53rd St,IN_SERVICE,1,In Service,False,19
0,2,17,Chicago,323,True,K3_FULL,13384,2019-05-16 13:53:46,41.969517,,-87.654691,60640,Sheridan Rd & Lawrence Ave,,Sheridan Rd & Lawrence Ave,IN_SERVICE,1,In Service,False,19
0,0,15,Chicago,324,True,K3_FULL,13276,2019-05-16 13:54:05,41.93132,,-87.638742,60614,Stockton Dr & Wrightwood Ave,,Stockton Dr & Wrightwood Ave,IN_SERVICE,1,In Service,False,15
0,10,9,Chicago,325,True,K3_FULL,13392,2019-05-16 13:53:51,41.973255,,-87.6697,60640,Clark St & Winnemac Ave (Temp),,Clark St & Winnemac Ave (Temp),IN_SERVICE,1,In Service,False,19
0,11,8,Chicago,326,True,K3_FULL,13239,2019-05-16 13:56:17,41.967096,,-87.667429,60640,Clark St & Leland Ave,,Clark St & Leland Ave,IN_SERVICE,1,In Service,False,19
0,6,13,Chicago,327,True,K3_FULL,13188,2019-05-16 13:54:21,41.92154,,-87.653818,60614,Sheffield Ave & Webster Ave,,Sheffield Ave & Webster Ave,IN_SERVICE,1,In Service,False,19
0,19,0,Chicago,328,True,K3_FULL,13365,2019-05-16 13:57:56,41.788746,,-87.601334,60637,Ellis Ave & 58th St,,Ellis Ave & 58th St,IN_SERVICE,1,In Service,False,19
0,8,15,Chicago,329,True,K3_FULL,13347,2019-05-16 13:55:02,41.932588,,-87.636427,60657,Lake Shore Dr & Diversey Pkwy,,Lake Shore Dr & Diversey Pkwy,IN_SERVICE,1,In Service,False,23
0,12,7,Chicago,330,True,K3_FULL,13077,2019-05-16 13:54:45,41.946176,,-87.673308,60657,Lincoln Ave & Addison St,,Lincoln Ave & Addison St,IN_SERVICE,1,In Service,False,19
0,19,8,Chicago,331,True,K3_FULL,13176,2019-05-16 13:54:09,41.909668,,-87.648128,60642,Halsted St & Clybourn Ave (*),,Halsted St & Clybourn Ave (*),IN_SERVICE,1,In Service,False,28
0,0,19,Chicago,332,True,K3_FULL,13208,2019-05-16 13:56:10,41.93314,,-87.64776,60657,Burling St (Halsted) & Diversey Pkwy (Temp),,Burling St (Halsted) & Diversey Pkwy (Temp),IN_SERVICE,1,In Service,False,19
0,3,12,Chicago,333,True,K3_FULL,13224,2019-05-16 13:57:07,41.907066,,-87.667252,60622,Ashland Ave & Blackhawk St,,Ashland Ave & Blackhawk St,IN_SERVICE,1,In Service,False,15
0,10,9,Chicago,334,True,K3_FULL,13233,2019-05-16 13:54:07,41.940775,,-87.639192,60657,Lake Shore Dr & Belmont Ave,,Lake Shore Dr & Belmont Ave,IN_SERVICE,1,In Service,False,19
0,1,14,Chicago,335,True,K3_FULL,13345,2019-05-16 13:55:02,41.831379,,-87.618034,60616,Calumet Ave & 35th St,,Calumet Ave & 35th St,IN_SERVICE,1,In Service,False,15
0,5,10,Chicago,336,True,K3_FULL,13422,2019-05-16 13:53:57,41.809855,Off Street,-87.606755,60653,Cottage Grove Ave & 47th St,,Cottage Grove Ave & 47th St,IN_SERVICE,1,In Service,False,15
0,0,19,Chicago,337,True,K3_FULL,13303,2019-05-16 13:55:04,41.89675,,-87.63089,60654,Clark St & Chicago Ave,,Clark St & Chicago Ave,IN_SERVICE,1,In Service,False,19
0,5,10,Chicago,338,True,K3_FULL,13102,2019-05-16 13:55:22,41.857611,,-87.619407,60616,Calumet Ave & 18th St,,Calumet Ave & 18th St,IN_SERVICE,1,In Service,False,15
0,5,6,Chicago,339,True,K3_FULL,13404,2019-05-16 13:57:11,41.838198,,-87.645143,60616,Emerald Ave & 31st St,,Emerald Ave & 31st St,IN_SERVICE,1,In Service,False,11
0,6,9,Chicago,340,True,K3_FULL,13209,2019-05-16 13:58:10,41.929546,,-87.643118,60614,Clark St & Wrightwood Ave,,Clark St & Wrightwood Ave,IN_SERVICE,1,In Service,False,15
0,9,30,Chicago,341,True,K3_FULL,13431,2019-05-16 13:57:25,41.866095,Off Street,-87.607267,60605,Adler Planetarium,,Adler Planetarium,IN_SERVICE,1,In Service,False,39
0,21,2,Chicago,342,True,K3_FULL,13284,2019-05-16 13:58:04,41.871262,,-87.673688,60612,Wolcott Ave & Polk St,,Wolcott Ave & Polk St,IN_SERVICE,1,In Service,False,23
0,4,11,Chicago,343,True,K3_FULL,13297,2019-05-16 13:55:22,41.928887,,-87.658971,60614,Racine Ave & Wrightwood Ave,,Racine Ave & Wrightwood Ave,IN_SERVICE,1,In Service,False,15
0,39,8,Chicago,344,True,K3_FULL,13026,2019-05-16 13:57:15,41.96909,,-87.674237,60640,Ravenswood Ave & Lawrence Ave,,Ravenswood Ave & Lawrence Ave,IN_SERVICE,1,In Service,False,47
0,1,18,Chicago,345,True,K3_FULL,13119,2019-05-16 13:54:48,41.793242,,-87.587782,60637,Lake Park Ave & 56th St,,Lake Park Ave & 56th St,IN_SERVICE,1,In Service,False,19
0,7,8,Chicago,346,True,K3_FULL,13353,2019-05-16 13:54:43,41.88283,,-87.661206,60607,Ada St & Washington Blvd,,Ada St & Washington Blvd,IN_SERVICE,1,In Service,False,15
0,8,7,Chicago,347,True,K3_FULL,13319,2019-05-16 13:55:52,41.950687,,-87.6687,60613,Ashland Ave & Grace St,,Ashland Ave & Grace St,IN_SERVICE,1,In Service,False,15
0,13,2,Chicago,348,True,K3_FULL,13096,2019-05-16 13:58:17,41.854016,,-87.695445,60608,California Ave & 21st St,,California Ave & 21st St,IN_SERVICE,1,In Service,False,15
0,6,9,Chicago,349,True,K3_FULL,13210,2019-05-16 13:57:54,41.929143,,-87.649077,60614,Halsted St & Wrightwood Ave,,Halsted St & Wrightwood Ave,IN_SERVICE,1,In Service,False,15
0,1,14,Chicago,350,True,K3_FULL,13247,2019-05-16 13:58:17,41.895966,,-87.667747,60622,Ashland Ave & Chicago Ave,,Ashland Ave & Chicago Ave,IN_SERVICE,1,In Service,False,15
0,6,9,Chicago,351,True,K3_FULL,13440,2019-05-16 13:56:47,41.803038,Off Street,-87.606615,60615,Cottage Grove Ave & 51st St,,Cottage Grove Ave & 51st St,IN_SERVICE,1,In Service,False,15
0,5,6,Chicago,352,True,K3_FULL,15493,2019-05-16 13:56:47,41.77351755125,,-87.5771428255,60649,Jeffery Blvd & 67th St,,Jeffery Blvd & 67th St,IN_SERVICE,1,In Service,False,11
0,7,8,Chicago,353,True,K3_FULL,15561,2019-05-16 13:55:19,42.01256011541,,-87.6743671152,60626,Clark St & Touhy Ave,,Clark St & Touhy Ave,IN_SERVICE,1,In Service,False,15
0,3,12,Chicago,354,True,K3_FULL,15562,2019-05-16 13:55:07,42.01058656284,,-87.6624120948,60626,Sheridan Rd & Greenleaf Ave,,Sheridan Rd & Greenleaf Ave,IN_SERVICE,1,In Service,False,15
0,4,11,Chicago,355,True,K3_FULL,15494,2019-05-16 13:56:51,41.773643,,-87.567514,60649,South Shore Dr & 67th St,,South Shore Dr & 67th St,IN_SERVICE,1,In Service,False,15
0,7,4,Chicago,356,True,K3_FULL,15495,2019-05-16 13:55:41,41.7664929373,,-87.5864608775,60649,Stony Island Ave & 71st St,,Stony Island Ave & 71st St,IN_SERVICE,1,In Service,False,11
0,9,14,Chicago,359,True,K3_FULL,15524,2019-05-16 13:58:15,41.90348607004,,-87.6433534936,60610,Larrabee St & Division St,,Larrabee St & Division St,IN_SERVICE,1,In Service,False,23
0,11,8,Chicago,364,True,K3_FULL,15527,2019-05-16 13:55:02,41.90021949323,,-87.6429854676,60610,Larrabee St & Oak St,,Larrabee St & Oak St,IN_SERVICE,1,In Service,False,19
0,1,14,Chicago,365,True,K3_FULL,15528,2019-05-16 13:55:18,41.89936843921,,-87.6484798752,60642,Halsted St & North Branch St,,Halsted St & North Branch St,IN_SERVICE,1,In Service,False,15
0,5,6,Chicago,366,True,K3_FULL,15441,2019-05-16 13:57:03,41.84163253965,,-87.6574349533,60608,Loomis St & Archer Ave,,Loomis St & Archer Ave,IN_SERVICE,1,In Service,False,11
0,6,9,Chicago,367,True,K3_FULL,15446,2019-05-16 13:56:45,41.83069611252,,-87.6559759116,60609,Racine Ave & 35th St,,Racine Ave & 35th St,IN_SERVICE,1,In Service,False,15
0,1,14,Chicago,368,True,K3_FULL,15442,2019-05-16 13:57:42,41.83920868403,,-87.6656098589,60608,Ashland Ave & Archer Ave,,Ashland Ave & Archer Ave,IN_SERVICE,1,In Service,False,15
0,4,7,Chicago,369,True,K3_FULL,15694,2019-05-16 13:57:56,41.83010465416,NA1,-87.6702983089,60609,Wood St & 35th St,,Wood St & 35th St,IN_SERVICE,1,In Service,False,11
0,10,5,Chicago,370,True,K3_FULL,15546,2019-05-16 13:56:55,41.85418424947,,-87.6191537415,60616,Calumet Ave & 21st St,,Calumet Ave & 21st St,IN_SERVICE,1,In Service,False,15
0,5,6,Chicago,373,True,K3_FULL,15661,2019-05-16 13:57:26,41.89546530305,,-87.7061278837,60622,Kedzie Ave & Chicago Ave,,Kedzie Ave & Chicago Ave,IN_SERVICE,1,In Service,False,11
0,0,23,Chicago,374,True,K3_FULL,15662,2019-05-16 13:54:58,41.89841768945,,-87.6865960164,60622,Western Ave & Walton St,,Western Ave & Walton St,IN_SERVICE,1,In Service,False,23
0,6,5,Chicago,375,True,K3_FULL,15663,2019-05-16 13:57:03,41.889727,,-87.70103,60612,Sacramento Blvd & Franklin Blvd,,Sacramento Blvd & Franklin Blvd,IN_SERVICE,1,In Service,False,11
